,gameID,event_date,loc,result,FLA_goals,FLA_pim,FLA_shots,FLA_powerPlayPercentage,FLA_powerPlayGoals,FLA_powerPlayOpportunities,FLA_faceOffWinPercentage,FLA_blocked,FLA_takeaways,FLA_giveaways,FLA_hits,OPP_goals,OPP_pim,OPP_shots,OPP_powerPlayPercentage,OPP_powerPlayGoals,OPP_powerPlayOpportunities,OPP_faceOffWinPercentage,OPP_blocked,OPP_takeaways,OPP_giveaways,OPP_hits
419,2015020644,2016-01-14T02:30:00Z,away,L,0,4,15,0,0,2,46.3,11,5,9,8,6,4,36,0,0,2,53.7,16,9,14,14
420,2015020672,2016-01-17T22:00:00Z,away,L,1,9,27,0,0,5,47.2,11,3,6,20,3,15,32,0,0,2,52.8,10,11,6,19
421,2015020677,2016-01-19T00:30:00Z,home,L,2,7,33,0,0,4,47.6,8,2,8,33,4,13,24,0,0,1,52.4,7,10,6,37
422,2015020707,2016-01-23T00:30:00Z,home,W,4,11,32,0,0,3,49,7,7,5,27,0,13,27,0,0,2,51,9,6,8,18
423,2015020714,2016-01-24T00:00:00Z,home,W,5,10,35,25,1,4,52.2,9,3,4,24,2,8,40,20,1,5,47.8,7,3,5,20
424,2015020736,2016-01-27T00:30:00Z,home,W,5,16,27,40,2,5,48.3,12,8,4,22,1,22,23,0,0,2,51.7,5,5,3,36
425,2015020749,2016-02-03T00:30:00Z,away,W,5,16,19,50,2,4,47.8,16,7,5,11,2,8,38,0,0,8,52.2,3,8,18,25
426,2015020764,2016-02-05T00:30:00Z,home,W,6,18,33,50,2,4,59.3,14,8,6,20,3,12,39,28.6,2,7,40.7,8,5,7,21
427,2015020781,2016-02-07T00:00:00Z,home,OTL,2,10,44,20,1,5,49.3,11,8,7,28,3,10,35,20,1,5,50.7,7,1,0,30
428,2015020793,2016-02-09T00:30:00Z,away,L,0,15,23,0,0,5,54.4,6,2,5,19,3,17,31,25,1,4,45.6,8,5,8,18
429,2015020795,2016-02-10T00:00:00Z,away,W,7,37,35,0,0,1,55.2,13,0,5,15,4,31,34,50,2,4,44.8,7,4,5,16
430,2015020823,2016-02-13T00:30:00Z,home,L,3,4,32,0,0,3,44.4,7,8,9,31,5,8,28,100,1,1,55.6,7,3,11,29
431,2015020827,2016-02-14T00:00:00Z,home,L,0,16,22,0,0,4,44.8,13,12,17,24,5,18,28,66.7,2,3,55.2,7,5,9,34
432,2015020842,2016-02-16T00:30:00Z,home,W,1,4,28,0,0,3,53.2,14,12,10,34,1,6,32,0,0,2,46.8,14,10,9,25
433,2015020863,2016-02-19T00:30:00Z,home,OTL,1,8,20,0,0,1,51.8,16,9,20,31,1,2,18,0,0,4,48.2,8,6,8,18
434,2015020877,2016-02-21T00:00:00Z,home,W,3,8,32,25,1,4,71.7,14,8,15,27,1,8,30,25,1,4,28.3,16,6,12,30
435,2015020909,2016-02-26T00:30:00Z,home,W,3,6,25,25,1,4,41.2,12,12,9,18,2,10,24,33.3,1,3,58.8,13,9,11,22
436,2015020923,2016-02-27T20:00:00Z,away,OTL,3,13,31,16.7,1,6,46.3,13,2,5,9,3,17,25,25,1,4,53.7,16,3,5,19
437,2015020932,2016-02-28T20:00:00Z,away,L,1,14,18,33.3,1,3,44.1,8,3,8,26,3,10,27,20,1,5,55.9,13,9,6,14
438,2015020949,2016-03-02T01:00:00Z,away,W,3,8,22,33.3,1,3,60.4,14,3,10,12,2,6,32,0,0,4,39.6,12,6,7,18
439,2015020962,2016-03-04T02:00:00Z,away,L,2,6,40,0,0,3,49,5,7,2,14,3,6,26,33.3,1,3,51,19,8,4,23
440,2015020978,2016-03-06T02:00:00Z,away,L,1,13,33,0,0,5,37.3,8,1,4,24,5,17,26,33.3,1,3,62.7,14,8,1,28
441,2015020988,2016-03-08T00:30:00Z,home,OTL,4,23,51,25,1,4,58.5,10,11,9,19,5,17,32,0,0,2,41.5,16,5,7,22
442,2015021010,2016-03-11T00:30:00Z,home,W,6,6,31,0,0,2,61.4,13,15,10,29,2,6,28,0,0,2,38.6,7,8,9,18
443,2015021023,2016-03-13T00:00:00Z,home,W,4,10,29,33.3,1,3,50.6,14,9,15,16,4,6,26,20,1,5,49.4,7,10,15,19
444,2015021033,2016-03-14T23:00:00Z,away,L,2,21,25,50,1,2,52.8,15,6,8,19,3,11,28,0,0,2,47.2,18,5,19,24
445,2015021043,2016-03-15T23:30:00Z,away,W,4,14,36,25,1,4,60.9,13,1,9,31,1,20,28,0,0,0,39.1,17,2,14,36
446,2015021056,2016-03-17T23:30:00Z,away,W,4,4,32,25,1,4,42.9,23,13,11,9,1,8,33,0,0,2,57.1,14,11,4,20
447,2015021072,2016-03-19T23:00:00Z,home,L,3,13,26,0,0,3,54.5,5,6,14,18,5,13,30,66.7,2,3,45.5,9,5,10,14
448,2015021086,2016-03-21T23:00:00Z,away,L,2,8,27,100,1,1,37.5,11,5,7,19,4,6,32,50,1,2,62.5,15,13,16,17
449,2015021101,2016-03-24T23:00:00Z,away,W,4,8,36,0,0,4,52.6,15,5,1,19,1,8,35,0,0,4,47.4,11,6,15,19
450,2015021122,2016-03-26T23:00:00Z,away,W,5,12,27,25,1,4,52.6,14,5,8,22,2,10,35,40,2,5,47.4,11,4,12,22
451,2015021144,2016-03-29T23:30:00Z,home,L,2,10,34,0,0,3,53.3,7,9,18,14,5,8,29,75,3,4,46.7,4,12,5,10
452,2015021157,2016-03-31T23:30:00Z,home,W,3,12,40,0,0,4,61.8,5,5,12,17,2,8,25,16.7,1,6,38.2,16,5,6,21
453,2015021172,2016-04-02T23:00:00Z,home,W,4,2,39,50,1,2,52.9,7,14,9,20,3,4,28,0,0,1,47.1,8,10,9,20
454,2015021185,2016-04-04T23:30:00Z,away,W,4,4,36,0,0,5,60.5,7,14,6,24,3,10,26,50,1,2,39.5,17,13,5,24
455,2015021192,2016-04-05T23:30:00Z,away,W,4,12,19,40,2,5,54.2,15,6,16,10,1,10,33,16.7,1,6,45.8,8,8,13,18
456,2015021208,2016-04-07T23:30:00Z,away,L,1,6,34,0,0,1,38.3,10,4,8,23,3,4,23,50,1,2,61.7,19,1,4,22
457,2015021221,2016-04-09T23:00:00Z,home,W,5,6,21,0,0,2,38.6,7,8,14,12,2,6,28,50,1,2,61.4,6,8,14,8
458,2016020010,2016-10-13T23:30:00Z,home,W,2,14,34,0,0,3,53.6,4,10,13,20,1,16,24,0,0,2,46.4,16,8,15,18
459,2016020020,2016-10-15T23:00:00Z,home,W,4,6,38,0,0,2,44.9,15,16,15,14,1,6,22,0,0,2,55.1,8,5,6,11
460,2016020042,2016-10-18T23:30:00Z,away,OTL,3,8,31,0,0,3,53.1,7,11,5,19,3,8,28,0,0,3,46.9,7,8,11,15
461,2016020056,2016-10-20T23:30:00Z,home,L,2,2,28,25,1,4,56.4,8,16,5,14,4,8,29,0,0,1,43.6,14,4,2,17
462,2016020068,2016-10-22T23:00:00Z,home,W,5,11,38,16.7,1,6,50.8,4,7,7,16,2,17,28,33.3,1,3,49.2,8,5,12,21
463,2016020086,2016-10-25T23:00:00Z,away,L,2,4,22,25,1,4,52.8,20,5,3,27,3,8,22,50,1,2,47.2,20,5,3,27
464,2016020101,2016-10-27T23:30:00Z,away,L,2,6,31,33.3,1,3,47.4,13,17,12,29,3,8,28,0,0,2,52.6,14,11,9,19
465,2016020113,2016-10-29T17:00:00Z,away,L,0,8,33,0,0,4,44.8,5,2,9,10,3,8,25,50,2,4,55.2,9,3,1,9
466,2016020124,2016-10-30T21:00:00Z,away,W,5,10,24,25,1,4,35.6,12,2,8,26,2,8,36,40,2,5,64.4,5,4,9,17
467,2016020136,2016-11-01T23:30:00Z,home,L,1,20,34,0,0,7,44.9,9,13,9,14,2,26,26,0,0,3,55.1,20,11,4,16
468,2016020152,2016-11-03T23:30:00Z,home,W,4,10,31,66.7,2,3,50,8,11,6,17,3,8,34,25,1,4,50,11,2,7,13
469,2016020168,2016-11-05T23:00:00Z,away,L,2,8,24,50,1,2,44.8,15,10,12,11,4,4,36,0,0,4,55.2,7,9,17,17
470,2016020182,2016-11-08T00:30:00Z,home,W,3,6,32,33.3,1,3,53.3,9,12,9,18,1,8,35,0,0,2,46.7,16,6,5,24
471,2016020202,2016-11-11T00:30:00Z,home,L,2,4,24,0,0,1,43.1,11,4,6,25,4,2,29,0,0,2,56.9,12,6,10,16
472,2016020214,2016-11-13T00:00:00Z,home,W,3,14,43,0,0,5,59,11,5,5,23,2,12,21,16.7,1,6,41,27,6,5,31
473,2016020234,2016-11-16T00:30:00Z,away,W,4,6,24,0,0,3,48.3,17,12,10,25,3,6,37,33.3,1,3,51.7,13,7,13,25
474,2016020247,2016-11-18T00:30:00Z,away,L,1,8,27,0,0,4,50.9,7,4,11,35,6,8,30,0,0,4,49.1,18,9,14,19
475,2016020265,2016-11-20T00:00:00Z,away,W,4,4,23,0,0,0,41,29,7,10,25,1,0,40,0,0,2,59,11,6,11,28
476,2016020272,2016-11-21T00:00:00Z,away,W,2,6,30,25,1,4,51.4,8,7,7,26,2,8,35,0,0,3,48.6,21,14,12,25
477,2016020286,2016-11-23T00:30:00Z,home,L,1,6,39,0,0,4,48.3,4,4,12,19,3,10,28,100,2,2,51.7,12,0,3,17
478,2016020316,2016-11-27T00:00:00Z,home,W,1,4,23,0,0,2,56.5,13,9,10,16,1,4,37,0,0,2,43.5,21,7,7,21
479,2016020324,2016-11-27T23:00:00Z,away,L,2,6,33,25,1,4,53.1,10,9,8,14,3,8,27,33.3,1,3,46.9,21,12,8,23
480,2016020336,2016-11-30T01:30:00Z,away,OTL,1,4,39,33.3,1,3,47.3,14,8,12,36,1,6,33,0,0,2,52.7,18,13,15,20
481,2016020350,2016-12-02T00:30:00Z,away,W,2,8,30,0,0,6,45.3,7,2,6,24,1,12,21,0,0,4,54.7,15,4,10,24
482,2016020363,2016-12-04T00:00:00Z,away,L,0,16,24,0,0,4,51.7,7,8,7,27,2,10,21,0,0,7,48.3,23,7,11,28
483,2016020378,2016-12-06T00:00:00Z,away,OTL,3,6,30,0,0,3,39,13,11,13,31,4,6,36,0,0,3,61,14,7,10,19
484,2016020385,2016-12-07T00:00:00Z,away,OTL,2,10,44,0,0,2,44.8,16,9,13,34,3,6,25,25,1,4,55.2,20,10,12,28
485,2016020400,2016-12-09T00:30:00Z,home,L,1,8,29,33.3,1,3,50,10,8,13,21,5,8,30,0,0,3,50,17,5,4,7
486,2016020416,2016-12-11T00:00:00Z,home,W,4,8,42,0,0,2,49.3,10,6,7,20,2,4,39,25,1,4,50.7,7,9,5,15
487,2016020438,2016-12-14T01:00:00Z,away,L,1,14,30,0,0,5,50,12,3,4,16,5,20,22,0,0,1,50,17,12,1,13
488,2016020451,2016-12-16T01:00:00Z,away,OTL,3,10,44,100,3,3,43.1,9,2,15,9,3,12,32,0,0,2,56.9,9,7,15,14
489,2016020457,2016-12-17T02:00:00Z,away,W,3,14,23,0,0,2,27.1,11,13,1,16,1,6,31,0,0,6,72.9,9,10,3,20
490,2016020487,2016-12-21T00:30:00Z,home,W,3,13,39,25,1,4,53,10,10,8,19,3,15,36,33.3,1,3,47,10,7,7,14
491,2016020501,2016-12-23T00:30:00Z,home,L,1,6,30,0,0,3,43.9,15,8,12,21,3,6,33,33.3,1,3,56.1,13,8,6,12
492,2016020510,2016-12-24T00:30:00Z,home,OTL,3,10,34,16.7,1,6,38.4,12,12,11,17,3,12,39,0,0,5,61.6,12,8,16,17
493,2016020527,2016-12-29T00:00:00Z,home,OTL,2,10,47,0,0,4,61.8,11,11,8,25,2,12,40,33.3,1,3,38.2,11,6,2,15
494,2016020536,2016-12-30T00:30:00Z,home,OTL,2,9,33,33.3,1,3,48.6,11,11,24,20,3,11,41,50,1,2,51.4,13,8,9,8
495,2016020554,2017-01-01T01:00:00Z,away,W,3,8,38,100,2,2,54.8,26,5,8,20,1,4,36,25,1,4,45.2,8,4,9,21
496,2016020572,2017-01-05T00:00:00Z,home,L,1,4,32,0,0,4,56.4,9,5,12,24,4,10,39,0,0,1,43.6,13,9,7,13
497,2016020585,2017-01-07T00:30:00Z,home,W,2,34,34,0,0,4,58.3,7,2,10,16,1,22,29,0,0,5,41.7,6,0,3,19
498,2016020596,2017-01-08T00:00:00Z,home,L,0,14,25,0,0,3,39.1,14,6,8,24,4,8,37,16.7,1,6,60.9,13,3,10,14
499,2016020609,2017-01-10T00:00:00Z,away,W,3,6,29,16.7,1,6,48.9,3,4,4,19,0,13,28,0,0,2,51.1,9,5,5,16
500,2016020620,2017-01-12T00:00:00Z,away,W,2,2,24,0,0,1,42.6,19,11,13,20,1,4,30,0,0,0,57.4,19,2,7,28
501,2016020636,2017-01-14T00:30:00Z,home,L,2,21,29,33.3,1,3,34.4,11,8,7,26,5,15,42,0,0,6,65.6,10,3,7,22
502,2016020645,2017-01-15T00:00:00Z,home,W,4,10,32,0,0,3,58.1,13,9,15,16,3,10,33,33.3,1,3,41.9,10,6,8,9
503,2016020669,2017-01-18T02:00:00Z,away,L,2,8,22,0,0,4,48,16,9,9,14,5,8,29,50,2,4,52,12,12,11,7
504,2016020675,2017-01-19T02:30:00Z,away,OTL,3,4,31,50,1,2,50,15,12,16,25,4,4,31,50,1,2,50,20,15,23,18
505,2016020690,2017-01-21T03:00:00Z,away,L,1,2,35,33.3,1,3,52.5,16,9,3,20,2,6,32,0,0,1,47.5,19,10,4,20
506,2016020713,2017-01-24T02:00:00Z,away,OTL,2,6,25,0,0,2,38.7,13,7,15,13,3,4,42,0,0,3,61.3,19,4,9,26
507,2016020734,2017-01-27T00:30:00Z,home,W,2,15,37,33.3,1,3,50,13,9,13,29,1,13,32,25,1,4,50,7,4,7,16
508,2016020748,2017-02-01T00:30:00Z,home,W,6,16,34,0,0,3,44.8,8,8,4,20,5,14,41,0,0,4,55.2,9,6,7,13
509,2016020768,2017-02-04T00:30:00Z,home,W,2,13,37,0,0,5,48.3,13,3,7,26,1,17,23,0,0,3,51.7,8,5,11,26
510,2016020810,2017-02-10T00:30:00Z,home,L,3,20,39,0,0,4,63.1,6,7,8,28,6,12,26,33.3,1,3,36.9,6,8,5,20
511,2016020818,2017-02-11T19:00:00Z,away,W,7,22,37,33.3,2,6,48.2,15,9,7,16,4,26,31,25,1,4,51.8,8,8,11,14
512,2016020846,2017-02-16T03:30:00Z,away,W,6,6,22,0,0,2,43.5,17,12,21,23,5,4,36,0,0,3,56.5,15,13,28,10
513,2016020857,2017-02-18T03:00:00Z,away,W,4,8,31,33.3,1,3,27.5,9,4,5,15,1,8,36,0,0,3,72.5,12,4,9,22
514,2016020868,2017-02-19T03:00:00Z,away,W,3,6,25,0,0,2,48.1,10,2,14,27,2,4,35,0,0,3,51.9,16,3,12,25
515,2016020880,2017-02-21T01:00:00Z,away,W,2,4,33,0,0,1,45.9,10,9,3,15,1,2,27,0,0,2,54.1,11,5,4,16
516,2016020891,2017-02-23T00:30:00Z,home,L,3,4,34,100,2,2,52.2,7,5,9,21,4,6,35,0,0,1,47.8,8,9,5,21
517,2016020901,2017-02-25T00:30:00Z,home,L,2,4,38,33.3,1,3,43.6,4,7,7,16,4,8,28,0,0,1,56.4,15,9,5,15
518,2016020916,2017-02-27T00:30:00Z,home,L,1,33,38,20,1,5,50,6,12,13,21,2,29,33,0,0,2,50,19,5,8,23
519,2016020927,2017-03-01T00:30:00Z,home,W,2,4,31,50,1,2,47.2,12,12,17,25,2,6,25,0,0,1,52.8,7,8,5,23
520,2016020938,2017-03-03T00:00:00Z,away,OTL,1,12,40,0,0,2,52.5,15,7,11,27,1,8,49,0,0,4,47.5,12,12,16,29
521,2016020955,2017-03-05T00:00:00Z,home,L,1,6,42,33.3,1,3,53.4,14,10,12,19,2,6,34,0,0,3,46.6,7,7,11,11
522,2016020976,2017-03-08T00:30:00Z,home,L,2,8,45,20,1,5,38.6,7,5,11,21,5,10,28,0,0,4,61.4,15,8,3,19
523,2016020997,2017-03-11T00:30:00Z,home,L,4,8,40,50,1,2,42.3,16,9,21,23,7,6,46,0,0,3,57.7,11,6,5,16
524,2016021003,2017-03-12T00:00:00Z,away,L,2,42,34,0,0,3,51.5,10,3,9,23,3,20,34,25,1,4,48.5,10,13,8,18
525,2016021029,2017-03-14T23:30:00Z,home,W,7,12,32,20,1,5,54.1,12,4,9,19,2,14,30,25,1,4,45.9,9,7,8,17
526,2016021041,2017-03-16T23:00:00Z,away,L,1,6,34,0,0,2,38.2,8,2,2,9,2,4,34,0,0,3,61.8,14,4,5,10
527,2016021049,2017-03-17T23:00:00Z,away,W,3,10,37,50,1,2,36.1,17,10,8,16,3,8,32,33.3,1,3,63.9,15,8,4,17
528,2016021064,2017-03-19T17:00:00Z,away,L,0,12,21,0,0,4,54.7,10,5,4,26,4,12,28,0,0,4,45.3,19,10,8,22
529,2016021081,2017-03-21T23:30:00Z,home,L,3,6,35,0,0,3,48,10,8,11,19,4,10,25,100,1,1,52,14,6,9,22
530,2016021094,2017-03-23T23:30:00Z,home,W,3,0,39,0,0,0,45.2,6,13,8,20,1,0,23,0,0,0,54.8,10,9,11,19
531,2016021109,2017-03-25T23:00:00Z,home,W,7,30,31,20,1,5,43.9,10,9,13,15,0,34,25,0,0,3,56.1,12,3,12,15
532,2016021122,2017-03-27T23:00:00Z,away,L,2,11,32,33.3,1,3,58.9,10,3,4,9,4,11,32,66.7,2,3,41.1,9,4,14,22
533,2016021131,2017-03-28T23:30:00Z,away,L,2,18,27,25,1,4,43.1,15,8,8,30,3,18,25,0,0,4,56.9,13,14,20,18
534,2016021144,2017-03-30T23:30:00Z,away,L,2,6,31,0,0,3,43.5,18,7,11,27,6,20,33,0,0,1,56.5,17,6,23,19
535,2016021157,2017-04-01T17:00:00Z,away,L,2,8,26,25,1,4,57.4,6,12,16,21,5,8,29,25,1,4,42.6,12,7,10,16
536,2016021178,2017-04-03T23:30:00Z,home,L,1,9,32,0,0,2,50,9,5,6,15,4,9,31,0,0,2,50,5,4,12,18
537,2016021199,2017-04-06T23:30:00Z,home,L,3,8,32,0,0,2,42.1,8,10,12,13,6,4,38,50,2,4,57.9,12,10,3,9
538,2016021213,2017-04-08T23:00:00Z,home,W,3,4,37,25,1,4,50.9,8,11,7,12,0,8,30,0,0,2,49.1,6,6,10,15
539,2016021228,2017-04-09T23:00:00Z,away,W,2,6,21,100,1,1,62.2,11,1,9,3,0,4,38,0,0,2,37.8,11,9,7,5
540,2017020014,2017-10-06T23:30:00Z,away,L,3,6,36,0,0,4,51.5,12,3,8,20,5,8,25,33.3,1,3,48.5,17,9,7,26
541,2017020018,2017-10-07T23:00:00Z,home,W,5,23,48,25,1,4,50.7,13,15,13,14,4,19,30,16.7,1,6,49.3,13,5,13,26
542,2017020052,2017-10-12T23:30:00Z,home,W,5,25,38,20,1,5,55.1,13,14,13,18,2,25,39,20,1,5,44.9,11,4,9,13
543,2017020067,2017-10-14T23:00:00Z,away,L,3,6,46,20,1,5,58.7,17,7,9,23,4,10,33,33.3,1,3,41.3,6,11,2,21
544,2017020083,2017-10-17T23:00:00Z,away,L,1,13,41,16.7,1,6,43.1,10,7,5,22,5,17,39,25,1,4,56.9,22,5,10,13
545,2017020107,2017-10-20T23:30:00Z,home,L,3,8,31,0,0,2,58.1,13,5,9,20,4,4,48,75,3,4,41.9,16,5,8,21
546,2017020116,2017-10-21T23:30:00Z,away,W,4,8,23,33.3,2,6,55.8,24,11,4,14,1,12,42,0,0,4,44.2,11,7,17,12
547,2017020130,2017-10-24T23:30:00Z,away,L,1,8,27,0,0,2,45.8,23,4,20,35,5,4,37,50,2,4,54.2,12,9,11,24
548,2017020145,2017-10-26T23:30:00Z,home,W,8,11,22,33.3,1,3,37.7,11,9,20,12,3,11,34,0,0,3,62.3,3,4,14,21
549,2017020160,2017-10-28T23:00:00Z,home,OTL,2,11,46,16.7,1,6,54.9,14,6,27,12,2,17,38,0,0,3,45.1,13,10,13,18
550,2017020174,2017-10-30T23:30:00Z,home,L,5,15,23,0,0,3,50.7,12,16,14,14,8,11,38,40,2,5,49.3,15,12,17,8
551,2017020190,2017-11-02T23:30:00Z,home,L,3,12,34,0,0,1,62.9,10,6,18,23,7,6,40,50,2,4,37.1,7,12,12,9
552,2017020203,2017-11-04T23:00:00Z,home,OTL,4,6,34,0,0,2,54.7,11,9,18,16,5,4,44,33.3,1,3,45.3,16,6,10,11
553,2017020227,2017-11-08T00:00:00Z,away,L,1,12,31,50,1,2,53.1,25,5,11,31,3,6,48,0,0,5,46.9,13,14,12,13
554,2017020242,2017-11-11T00:00:00Z,away,W,4,15,31,0,0,3,40.4,11,5,8,16,1,15,25,50,1,2,59.6,15,6,7,23
555,2017020254,2017-11-12T00:00:00Z,away,L,1,8,33,0,0,4,67.3,9,11,8,17,2,10,21,50,1,2,32.7,12,13,10,20
556,2017020269,2017-11-15T00:30:00Z,home,W,3,11,29,40,2,5,50,8,3,20,13,3,17,43,0,0,2,50,8,4,10,15
557,2017020289,2017-11-17T03:30:00Z,away,W,2,4,28,0,0,1,48.5,18,20,14,22,0,2,35,0,0,2,51.5,12,23,20,19
558,2017020296,2017-11-18T21:00:00Z,away,L,0,2,24,0,0,2,49.2,8,0,2,22,4,6,20,0,0,0,50.8,10,5,10,28
559,2017020309,2017-11-20T01:00:00Z,away,L,2,15,52,16.7,1,6,49.2,12,11,14,20,3,19,28,50,2,4,50.8,18,10,15,28
560,2017020321,2017-11-23T00:00:00Z,home,W,1,6,43,0,0,3,44.1,18,8,13,13,1,6,44,0,0,3,55.9,6,10,6,14
561,2017020352,2017-11-26T00:00:00Z,home,L,1,2,38,0,0,2,46.2,17,8,19,20,4,4,39,0,0,1,53.8,11,3,12,8
562,2017020362,2017-11-28T00:00:00Z,away,W,3,8,38,0,0,3,65.1,7,10,8,20,2,10,25,0,0,2,34.9,12,7,6,15
563,2017020369,2017-11-29T00:00:00Z,away,W,5,8,27,50,1,2,52.5,15,9,10,22,4,6,37,0,0,3,47.5,12,10,11,13
564,2017020392,2017-12-02T00:30:00Z,home,L,1,0,40,0,0,2,50.9,21,9,18,17,2,4,32,0,0,0,49.1,17,6,11,17
565,2017020403,2017-12-03T00:00:00Z,away,OTL,2,26,39,0,0,2,45.1,15,18,16,25,3,20,47,40,2,5,54.9,15,15,15,19
566,2017020413,2017-12-05T00:30:00Z,home,OTL,4,4,43,50,2,4,55.1,9,8,10,21,4,18,32,0,0,2,44.9,8,7,13,20
567,2017020434,2017-12-08T00:30:00Z,home,W,6,16,36,50,2,4,38.9,12,4,9,30,4,10,39,14.3,1,7,61.1,8,5,7,24
568,2017020448,2017-12-10T00:00:00Z,home,L,3,6,42,0,0,5,54,13,12,13,26,7,10,30,0,0,3,46,17,6,9,16
569,2017020463,2017-12-12T00:30:00Z,away,W,2,23,29,50,1,2,52.9,18,4,9,19,1,21,35,0,0,3,47.1,17,5,11,24
570,2017020473,2017-12-13T01:30:00Z,away,OTL,2,10,37,0,0,2,53.1,25,11,11,33,3,8,28,0,0,3,46.9,16,11,11,31
571,2017020486,2017-12-15T02:00:00Z,away,L,1,6,33,0,0,1,50,18,5,7,12,2,2,30,0,0,3,50,14,9,4,9
572,2017020510,2017-12-18T01:00:00Z,away,L,2,8,18,33.3,1,3,43.5,15,14,8,13,5,6,40,0,0,4,56.5,13,18,12,12
573,2017020523,2017-12-20T02:00:00Z,away,W,3,10,26,0,0,0,50,16,5,7,30,2,4,41,0,0,4,50,12,5,7,32
574,2017020540,2017-12-23T00:30:00Z,home,W,4,15,34,0,0,3,36.1,7,17,13,23,2,11,31,20,1,5,63.9,12,10,9,9
575,2017020546,2017-12-24T00:00:00Z,home,W,1,6,38,0,0,3,61,12,12,20,14,0,10,38,0,0,2,39,14,10,15,13
576,2017020571,2017-12-29T00:30:00Z,home,W,3,15,27,0,0,4,55.2,10,14,7,17,2,15,31,0,0,4,44.8,18,5,17,23
577,2017020588,2017-12-31T00:00:00Z,home,W,2,0,33,0,0,3,50,17,15,20,33,0,6,38,0,0,0,50,15,11,6,17
578,2017020608,2018-01-03T01:00:00Z,away,L,1,7,26,0,0,2,46.6,14,2,6,11,5,9,41,0,0,1,53.4,12,6,3,8
579,2017020630,2018-01-06T00:30:00Z,away,L,2,6,40,0,0,1,43.3,7,1,7,21,4,4,19,50,1,2,56.7,12,7,21,25
580,2017020647,2018-01-07T22:00:00Z,away,OTL,2,10,44,33.3,1,3,58.4,11,5,3,19,2,8,48,50,2,4,41.6,25,14,6,18
581,2017020657,2018-01-10T01:00:00Z,away,W,7,13,36,0,0,2,63.6,14,9,5,20,4,13,30,0,0,2,36.4,14,11,9,13
582,2017020666,2018-01-13T00:30:00Z,home,L,2,8,43,25,1,4,52.2,17,4,18,27,4,10,29,33.3,1,3,47.8,24,10,9,17
583,2017020705,2018-01-20T00:30:00Z,home,W,4,6,26,0,0,1,51.7,23,8,14,22,3,2,36,0,0,3,48.3,8,8,7,19
584,2017020716,2018-01-21T01:00:00Z,away,L,3,12,40,100,1,1,50,13,8,9,13,4,12,29,0,0,1,50,16,6,10,9
585,2017020738,2018-01-24T01:30:00Z,away,L,1,84,34,16.7,1,6,50,8,1,7,22,6,54,39,33.3,2,6,50,21,4,12,13
586,2017020752,2018-01-26T00:30:00Z,home,L,2,19,34,0,0,4,57.8,5,11,8,17,4,15,46,33.3,2,6,42.2,8,2,1,21
587,2017020763,2018-01-31T00:00:00Z,away,W,4,2,40,0,0,0,57.1,16,8,13,19,1,0,33,0,0,1,42.9,11,7,21,19
588,2017020777,2018-02-02T00:00:00Z,away,W,4,35,32,28.6,2,7,56.5,16,3,3,16,2,47,32,33.3,1,3,43.5,5,3,2,21
589,2017020796,2018-02-04T00:00:00Z,home,W,3,13,33,0,0,3,49.2,7,14,15,27,2,13,28,0,0,2,50.8,14,9,11,18
590,2017020818,2018-02-07T00:30:00Z,home,W,3,2,41,25,1,4,50,15,14,10,23,1,8,27,0,0,1,50,16,8,8,22
591,2017020838,2018-02-10T00:30:00Z,home,L,1,12,36,50,1,2,52.5,13,11,18,20,3,14,26,0,0,1,47.5,20,7,6,30
592,2017020862,2018-02-13T02:00:00Z,away,W,7,0,40,75,3,4,42.9,19,13,10,25,5,8,32,0,0,0,57.1,12,7,17,36
593,2017020878,2018-02-15T03:00:00Z,away,W,4,12,34,25,1,4,50.8,13,5,8,8,3,8,37,16.7,1,6,49.2,17,3,6,14
594,2017020903,2018-02-18T03:00:00Z,away,W,6,29,30,50,2,4,45.3,15,14,5,8,3,23,33,28.6,2,7,54.7,11,9,14,14
595,2017020910,2018-02-19T01:00:00Z,away,L,2,4,27,50,2,4,47.6,11,5,15,17,7,8,34,50,1,2,52.4,14,7,17,17
596,2017020918,2018-02-21T00:00:00Z,away,L,0,4,40,0,0,2,33.3,12,5,7,20,1,4,31,0,0,2,66.7,14,3,8,20
597,2017020936,2018-02-23T00:30:00Z,home,W,3,11,33,25,1,4,54.8,13,7,12,19,2,33,35,33.3,1,3,45.2,14,9,14,14
598,2017020951,2018-02-25T00:00:00Z,home,W,6,7,30,0,0,3,57.7,19,7,18,19,5,21,37,100,1,1,42.3,11,5,14,7
599,2017020972,2018-02-28T00:30:00Z,home,W,3,4,31,25,1,4,47.5,15,8,22,18,2,8,39,0,0,2,52.5,7,19,11,11
600,2017020985,2018-03-02T00:30:00Z,home,W,3,9,29,0,0,2,58.1,18,14,30,18,2,9,31,50,1,2,41.9,13,6,17,23
601,2017020992,2018-03-03T00:30:00Z,home,W,4,40,30,0,0,3,50,12,12,19,27,1,30,25,0,0,3,50,4,7,10,14
602,2017021008,2018-03-04T20:00:00Z,home,W,4,11,26,20,1,5,39.6,16,15,11,25,1,17,40,0,0,2,60.4,14,10,9,22
603,2017021024,2018-03-07T00:30:00Z,away,OTL,4,5,49,50,1,2,52.3,14,1,7,28,5,9,33,0,0,0,47.7,12,7,7,28
